58.93959146596965,70.75579779072443,59.255191784534276,71.43832376859896,58.79073725098022,71.3539731197759
70.53200775146954,63.17947790986082,69.85867538961575,63.240799880961724,70.23440084930516,62.64658665368093
60.71066925048821,68.03980797387193,61.124882061371515,68.40236093939109,60.739457358766074,68.45218470492159
60.32968475342252,68.64731651383372,60.20267700195291,68.4685451511422,60.37200775146954,68.32563275871863
60.58366149903246,67.86129835549815,60.71066925048821,67.75398318902525,60.83767700195291,67.93275455170993
66.63732299804701,66.18142338371862,66.60015932134357,65.62207206481396,66.80665374755881,66.03851099129551
61.21866149902351,67.61107079659483,61.09165374756285,67.50375563012193,61.34566925048821,67.43229943390331
64.72318955653353,66.39254097656583,63.775992679735154,66.6211585992833,63.885669250493116,66.00265202103392
60.71066925048821,67.75398318902525,61.04933074951663,67.75398318902525,60.83767700195291,67.93275455170993
60.83767700195291,67.93275455170993,61.124882061371515,68.40236093939109,60.71066925048821,68.03980797387193
60.499015502934235,68.1468613960271,60.71066925048821,68.03980797387193,60.739457358766074,68.45218470492159
61.124882061371515,68.40236093939109,61.04933074951663,67.75398318902525,61.34566925048821,67.71838596306091
60.739457358766074,68.45218470492159,60.37200775146954,68.32563275871863,60.499015502934235,68.1468613960271
59.22897674560987,69.07631543542173,59.48299224853523,69.00485923920994,59.355984497074644,69.18336885758373
61.86553500762326,69.48960888253049,62.41302594383141,68.67175465970263,62.352861715472045,69.18336885757665
58.975,69.71942120133373,59.05964599609411,69.50479086837379,59.31366149902835,69.43333467216247
59.355984497074644,69.18336885758373,59.48299224853523,69.00485923920994,59.48299224853523,69.29068402405663
59.72735924845952,69.75258099538921,60.988695196009004,70.45459131116363,60.494334458573,70.77791480810643
60.32968475342252,68.64731651383372,60.07566925048821,68.57586031762193,60.20267700195291,68.4685451511422
60.988695196009004,70.45459131116363,61.43031524658232,70.21961457481531,61.38799224853523,70.75592866287622
69.82789478269657,62.477244178852594,69.85867538961575,63.240799880961724,69.47212406064394,63.1263369478795
59.69468475341761,68.89754407273021,59.90633850098133,68.79049065056773,60.05358447066923,69.34436396099153
59.69468475341761,68.89754407273021,59.48299224853523,69.29068402405663,59.48299224853523,69.00485923920994
60.20267700195291,68.75463168030663,60.61774729190576,69.11705377368641,60.05358447066923,69.34436396099153
