22.780000000004836,57.03293631401842
22.822322998051064,56.925882891856425
22.94933074952067,56.89002392159483
23.11866149902351,56.89002392159483
23.24566925048821,56.8541649513269
23.28799224853523,56.746849784854
23.33031524658232,56.63979636269152
23.457322998051062,56.60393739243041
23.584330749511718,56.56834016648021
23.668976745605036,56.49688397026842
23.795984497070528,56.461025
23.965315246586364,56.461025
24.092322998051063,56.42542777405663
24.1770077514647,56.3537098335271
24.3040155029294,56.31811260758373
24.4310232543941,56.28225363731531
24.51566925049312,56.21105918542173
24.642677001957818,56.17520021515331
24.812007751464698,56.17520021515331
24.981338500976417,56.17520021515331
25.150669250493117,56.17520021515331
25.277677001962655,56.13960298920994
25.36232299804702,56.06788504868041
25.48933074951172,56.03228782273021
25.65866149902351,56.03228782273021
25.827992248539342,56.03228782273021
25.955000000000002,55.99642885246862
26.039645996094112,55.92523440056773
26.16665374755881,55.88937543030663
26.335984497074644,55.88937543030663
26.462992248539344,55.85377820435643
26.547638244628544,55.78206026383373
26.67468475341761,55.74646303788304
26.801692504887217,55.71060406762193
26.844015502934237,55.60328890114221
26.886338500981328,55.495973734669306
27.013346252446027,55.46037650871862
27.182677001952907,55.46037650871862
27.309684753417606,55.42451753845751
27.3520077514647,55.31746411629552
27.39433074951172,55.210148949815306
27.521338500981326,55.17455172387193
27.64834625244119,55.13895449792173
27.73299224853523,55.06749830170994
27.86,55.03163933144152
28.029330749516628,55.03163933144152
28.156338500981327,54.99604210549815
28.198661499028347,54.88872693901842
28.240984497074646,54.78167351684229
28.367992248535227,54.745814546594836
28.495,54.709955576333726
28.57964599609411,54.638499380121935
28.706653747562854,54.602640409854
28.87598449707053,54.602640409854
29.00299224853523,54.567043183903316
29.087638244628547,54.495325243381096
29.214684753422517,54.459728017430415
29.341692504887217,54.423869047169305
29.426338500976417,54.352674595275246
29.55334625244119,54.316815625006825
29.68035400390589,54.28121839905663
29.765,54.209500458527096
29.849684753422515,54.138044262315304
29.93433074951663,54.066849810421736
30.06133850097642,54.030990840153315
30.18834625244119,53.99539361420994
30.27299224853523,53.923675673680414
30.400000000004837,53.88807844773704
30.527007751469537,53.852219477468616
